"player_id","lica_nacional_española","player_nacionality","player_process","season","team_category","player_name","team_id","player_category"
"16081","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","JORGE LARRONDO PEREZ-IZAGUIRRE","1070","INM"
"16670","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","ENRIQUE PEREIRA DIAZ","1070","INM"
"18703","liga_nacional_española","OTRO PAIS EXT","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","VLADIMIR STUZHINSKIY","1070","VEM"
"17164","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","PABLO BAZ VALENZUELA","1070","CIM"
"17166","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","MARCOS SOUSA GARCIA","1070","CJM"
"17167","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","IVÁN MARTINEZ FERNANDEZ","1070","CJM"
"8939","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","ANXO IGLESIAS NUÑEZ","1070","ALM"
"15622","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","ALEX TORRES OTERO","1070","ALM"
"15850","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","ANTON HERMIDA COSTAS","1070","ALM"
"16078","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","ANDRES TORRES VIDAL","1070","ALM"
"16171","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","MARTIN BARROS VIDAL","1070","ALM"
"16669","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","SIMON CASAL GONZALEZ","1070","BEM"
"16667","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","PABLO MAURICIO GUELL BORRAJO","1070","BEM"
"16666","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","LUIS GUELL BORRAJO","1070","BEM"
"19110","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","MARIO CEBREIRO SANCHEZ","1070","ALM"
"5716","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","CRISTOFER SANTIAGO BARREIRO","1284","JUM"
"5013","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","IGNACIO FERNANDEZ PEDROS","1284","23M"
"4442","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","RAFAEL ALONSO FERNANDEZ","1284","VEM"
"3784","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","SEBASTIAN CASALDERREY DIAZ","1284","23M"
"7508","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","SANTIAGO PRIETO GONZALEZ","1284","CIM"
"16998","liga_nacional_española","OTRO PAIS EXT","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","CONIC DANIEL","1284","SEM"
"6155","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","ENRIQUE ALVAREZ GARCIA","1284","ALM"
"4411","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","DANIEL CASALDERREY DIAZ","1284","23M"
"1811","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","OSCAR RODRIGUEZ GONZALEZ","1284","SEM"
"194","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","EMILIO ALVAREZ VILARIÑO","1284","VEM"
"7492","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","JOSE M. RODRIGUEZ ALVAREZ","1284","BEM"
"10554","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","XAN MALVAR TORRES","1284","CJM"
"10558","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","ÁNGEL RODRÍGUEZ CERDEIRA","1284","JUM"
"14467","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","CARLOS CASAL FARIÑA","1284","CJM"
"18480","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","MANUEL DACOSTA FOCIÑOS","1284","INM"
"18482","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","FRANCISCO JAVIER RAMALLO REBOREDO","1284","SEM"
"16750","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","ROGELIO MURADÁS GAMALLO","1284","SEM"
"16933","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","RAÚL ÁLVAREZ GARCÍA","1284","BEM"
"19424","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","FRANCISCO DE BORJA SOLLAA BLANCO","1284","ALM"
"19423","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","MARTÍN QUINTANA RAÑA","1284","BEM"
"18481","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","LUÍS ENRIQUE FONTÁN GÓMEZ","1284","23M"
"19286","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","IAGO VEGA RODRÍGUEZ","1284","CJM"
"1086","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","JOSE LUIS AMOR GOMEZ","796","VEM"
"694","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","JUAN CARLOS RODRIGUEZ VAZQUEZ","796","VEM"
"595","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","JUAN JOSE MIGUELEZ PITA","796","VEM"
"376","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","FRANCISCO FERNANDEZ LOPEZ","796","VEM"
"225","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","FRANCISCO JAVIER GONZALEZ RODRIGUEZ","796","VEM"
"9978","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","JUAN ANGEL FERREIRO LAGE","796","SEM"
"5870","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","FRANCISCO JAVIER FERNANDEZ RAMOS","796","VEM"
"827","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","JOSE RAMON FERNANDEZ CORA","33","VEM"
"6137","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","ENRIQUE ALONSO RODRIGUEZ","33","VEM"
"4937","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","AVELINO CASTRO FERNANDEZ","33","VEM"
"1044","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","SERGIO DANIEL PUERTAS LEDO","33","VEM"
"9197","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","JUAN FERNANDO LOIS GONZALEZ","33","VEM"
"9965","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","PABLO ALONSO ALONSO","33","SEM"
"14446","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","CELSO YAÑEZ NUÑEZ","33","VEM"
"16885","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","MIGUEL NOVOA LORENZO","33","JUM"
"19420","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","DAVID BERRIDE SOTO","33","SEM"
"19422","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","JOSÉ ANTONIO ESTÉVEZ LAMAS","33","SEM"
"19421","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","FRANCISCO VARGAS MONTEIRO","33","SEM"
"7583","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","PEDRO FERNANDEZ MATEO","33","ALM"
"19114","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","GONZALO NOVOA LORENZO","33","ALM"
"6074","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","JAVIER OBELLEIRO RIVEIRO","10166","23M"
"1812","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","VALERI MALOV MALOV","10166","SEM"
"1584","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","JACOBO JOSE ENSEÑAT BEREA","10166","SEM"
"9202","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","SERGIO AGUION MOSQUERA","10166","CIM"
"10001","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","PABLO UXIO REGUEIRO NUÑEZ","10166","INM"
"10894","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","BREIXO BREA PALLARES","10166","BEM"
"10895","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","ADRIÁN BOQUETE MORENO","10166","BEM"
"15604","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","TOMAS PASIN PEREZ","10166","BEM"
"7769","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","CARLOS DOMINGUEZ TABUYO","10166","23M"
"7836","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","SIMON RAÑA GUERRA","10166","23M"
"9942","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","DANIEL GARCIA PAZ","10166","JUM"
"10023","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","CAMILO GONZÁLEZ FARIAS","10166","SEM"
"18532","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","DAVID RODRIGUEZ ARIAS","10166","JUM"
"17180","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","ANDRÉS OBELLEIRO GONDELL","10166","VEM"
"17182","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","JUAN COUSELO DE LA TORRE","10166","SEM"
"15369","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","JOSE RAMÓN GARCÍA ALONSO","10166","VEM"
"17861","liga_nacional_española","ESPAÑOLA","Solicitada por Club (En pruebas no Oficial)","2012-2013","17","GIOVANNI FLORES PALTA","10166","23M"
